"","time_id","seconds_in_bucket","bid_price1","ask_price1","bid_price2","ask_price2","bid_size1","ask_size1","bid_size2","ask_size2","stock_id"
"1025",16,450,1.0007056,1.0010312,1.000597,1.0011398,200,100,200,21,100
"1026",16,451,1.0009227,1.0012484,1.0008141,1.0013568,400,200,245,21,100
"1027",16,452,1.0007056,1.0010312,1.000597,1.0011398,200,100,21,21,100
"1028",16,453,1.000597,1.0010312,1.0003799,1.0011398,208,1301,21,21,100
"1029",16,454,1.000597,1.0009227,1.0003799,1.0010312,101,300,100,1301,100
"1030",16,455,1.0003799,1.0007056,1.0002713,1.0008141,100,200,1825,300,100
"1031",16,456,1.0003799,1.0007056,1.0002713,1.0010312,100,200,1825,1301,100
"1032",16,457,1.0003799,1.0007056,1.0002713,1.0009227,100,200,1825,200,100
"1033",16,458,1.0003799,1.0008141,1.0002713,1.0009227,100,200,1825,200,100
"1034",16,459,1.0003799,1.0008141,1.0002713,1.0009227,100,153,1825,200,100
"1035",16,461,1.0003799,1.0008141,1.0002713,1.0009227,100,94,1825,200,100
"1036",16,462,1.0003799,1.0008141,1.0002713,1.0009227,100,194,1825,200,100
"1037",16,463,1.0003799,1.0007056,1.0002713,1.0008141,100,300,1825,194,100
"1038",16,464,1.0002713,1.000597,1.0001628,1.0008141,1825,107,21,194,100
"1039",16,465,1.0002713,1.0004885,1.0001628,1.000597,1825,100,21,107,100
"1040",16,466,0.9997286,1.0000542,0.9996201,1.0001628,21,200,100,21,100
"1041",16,467,0.999403,0.9997286,0.99918586,0.99983716,121,300,100,200,100
"1042",16,468,0.99929446,0.9996201,0.99918586,0.9997286,100,500,21,100,100
"1043",16,469,0.99929446,0.9996201,0.99918586,0.9997286,27,200,121,100,100
"1044",16,470,0.99929446,0.9996201,0.99918586,0.99983716,15,200,121,100,100
"1045",16,471,0.99929446,0.9996201,0.99918586,0.9997286,15,200,121,21,100
"1046",16,472,0.99929446,0.9996201,0.99918586,0.9997286,15,100,121,21,100
"1047",16,473,0.99951154,0.9999457,0.999403,1.0000542,500,100,300,21,100
"1048",16,476,0.9997286,1.0002713,0.9996201,1.000597,400,153,400,107,100
"1049",16,477,0.9997286,1.0002713,0.9996201,1.000597,400,53,400,7,100
"1050",16,478,0.999403,0.99983716,0.99929446,1.0002713,100,100,15,100,100
"1051",16,479,0.999403,0.99983716,0.99929446,1.000597,100,100,15,207,100
"1052",16,480,0.999403,1.0003799,0.99929446,1.0004885,100,300,15,608,100
"1053",16,481,0.99929446,0.9997286,0.99918586,0.99983716,21,200,121,200,100
"1054",16,482,0.99951154,0.99983716,0.999403,1.0004885,400,100,23,200,100
"1055",16,483,0.999403,0.9999457,0.99929446,1.000597,23,21,11,207,100
"1056",16,484,0.9996201,0.9999457,0.99951154,1.000597,413,21,300,207,100
"1057",16,485,0.9996201,0.9997286,0.99951154,0.99983716,100,100,100,21,100
"1058",16,486,0.99951154,0.9997286,0.999403,0.99983716,100,200,2,5,100
"1059",16,487,0.9997286,1.0000542,0.9996201,1.0004885,200,100,400,100,100
"1060",16,488,0.9997286,1.000597,0.9996201,1.0008141,200,107,100,21,100
"1061",16,489,0.9997286,1.0004885,0.9996201,1.000597,300,400,100,107,100
"1062",16,490,0.9997286,1.0000542,0.9996201,1.0001628,302,1,100,21,100
"1063",16,491,1.0000542,1.0004885,0.9999457,1.000597,500,53,21,107,100
"1064",16,492,1.0000542,1.0004885,0.9999457,1.000597,500,53,21,21,100
"1065",16,493,1.0000542,1.0004885,0.9999457,1.000597,500,53,21,21,100
"1066",16,494,1.0000542,1.0004885,0.9999457,1.000597,300,300,21,21,100
"1067",16,495,1.0000542,1.0004885,0.9999457,1.000597,300,200,21,21,100
"1068",16,496,1.0000542,1.0004885,0.9999457,1.000597,100,200,10,21,100
"1069",16,499,1.0001628,1.0004885,1.0000542,1.000597,100,100,21,115,100
"1070",16,500,1.0001628,1.000597,1.0000542,1.0007056,100,15,21,200,100
"1071",16,501,1.0001628,1.0004885,1.0000542,1.000597,100,200,21,10,100
"1072",16,502,1.0001628,1.000597,1.0000542,1.0007056,100,10,21,200,100
"1073",16,503,1.0002713,1.0007056,1.0001628,1.0008141,300,100,100,142,100
"1074",16,504,1.0004885,1.0008141,1.0003799,1.0010312,300,121,100,1301,100
"1075",16,505,1.0004885,1.0008141,1.0003799,1.0009227,100,121,100,20,100
"1076",16,506,1.0004885,1.0008141,1.0001628,1.0009227,100,121,100,20,100
"1077",16,507,1.0002713,1.0007056,1.0001628,1.0008141,187,300,100,121,100
"1078",16,508,1.0002713,1.0008141,1.0001628,1.0009227,187,100,100,20,100
"1079",16,510,1.0002713,1.0007056,1.0001628,1.0008141,187,253,100,300,100
"1080",16,511,1.0002713,1.000597,1.0001628,1.0007056,100,200,20,353,100
"1081",16,512,1.0002713,1.000597,1.0001628,1.0007056,100,400,20,353,100
"1082",16,513,1.0002713,1.000597,1.0001628,1.0007056,100,400,20,253,100
"1083",16,514,1.0002713,1.000597,1.0001628,1.0007056,100,600,20,254,100
"1084",16,516,1.0000542,1.0003799,0.9999457,1.0004885,21,400,10,300,100
"1085",16,517,0.9999457,1.0003799,0.9997286,1.0004885,10,200,400,100,100
"1086",16,518,0.9999457,1.0003799,0.9997286,1.0004885,10,300,400,100,100
"1087",16,521,1.0002713,1.000597,1.0001628,1.0007056,200,100,300,54,100
"1088",16,522,1.0002713,1.000597,1.0001628,1.0007056,200,1,100,54,100
"1089",16,523,1.0002713,1.0007056,0.9999457,1.0008141,200,254,10,200,100
"1090",16,524,1.0001628,1.000597,0.9999457,1.0007056,200,500,10,254,100
"1091",16,525,1.0000542,1.000597,0.9999457,1.0007056,200,400,10,154,100
"1092",16,531,0.9999457,1.000597,0.9997286,1.0007056,10,400,405,154,100
"1093",16,532,0.9997286,1.0003799,0.9996201,1.0004885,400,200,21,200,100
"1094",16,533,0.9997286,1.0003799,0.9996201,1.0004885,300,200,21,200,100
"1095",16,534,0.9997286,1.0003799,0.9996201,1.0007056,400,200,21,154,100
"1096",16,536,0.999403,0.9999457,0.99929446,1.0000542,7,200,20,200,100
"1097",16,537,0.999403,0.9999457,0.99929446,1.0000542,7,200,20,20,100
"1098",16,538,0.999403,0.9999457,0.99929446,1.0000542,7,300,20,20,100
"1099",16,539,0.999403,0.9999457,0.99929446,1.0000542,7,300,20,20,100
"1100",16,540,0.99951154,0.9999457,0.999403,1.0002713,200,300,7,1600,100
"1101",16,541,0.99951154,0.9999457,0.999403,1.0002713,200,100,7,1600,100
"1102",16,545,0.999403,0.99983716,0.99929446,0.9999457,107,300,20,100,100
"1103",16,546,0.999403,0.99983716,0.99929446,0.9999457,107,300,20,200,100
"1104",16,547,0.999403,0.99983716,0.99929446,0.9999457,107,300,20,100,100
"1105",16,551,0.9990773,0.99951154,0.99886024,0.9996201,21,301,20,100,100
"1106",16,552,0.99929446,0.99951154,0.99918586,0.9996201,100,101,20,100,100
"1107",16,554,0.99918586,0.99951154,0.9990773,0.9996201,20,101,21,100,100
"1108",16,555,0.99918586,0.99951154,0.9990773,0.9996201,20,101,21,100,100
"1109",16,556,0.9990773,0.999403,0.99886024,0.99951154,10,700,20,101,100
"1110",16,557,0.9990773,0.999403,0.99886024,0.99951154,10,700,20,1,100
"1111",16,558,0.99918586,0.999403,0.9990773,0.99951154,100,200,10,1,100
"1112",16,559,0.99929446,0.99983716,0.9990773,0.9999457,300,200,10,200,100
"1113",16,561,0.99929446,1.0000542,0.9990773,1.0001628,300,400,10,20,100
"1114",16,562,0.99929446,1.0000542,0.9990773,1.0001628,300,200,10,20,100
"1115",16,564,0.99929446,0.9999457,0.9990773,1.0001628,300,100,10,20,100
"1116",16,565,0.99929446,0.99983716,0.9990773,0.9999457,300,200,10,100,100
"1117",16,566,0.99951154,0.99983716,0.9990773,1.0001628,300,100,110,420,100
"1118",16,569,0.9996201,1.0000542,0.9990773,1.0001628,200,300,110,400,100
"1119",16,571,0.9997286,1.0001628,0.9996201,1.0002713,300,400,100,1600,100
"1120",16,572,0.9997286,1.0001628,0.9996201,1.0002713,100,400,100,1600,100
"1121",16,573,0.99951154,0.9999457,0.9990773,1.0000542,200,100,210,320,100
"1122",16,574,0.99951154,1.0000542,0.9990773,1.0001628,200,300,210,400,100
"1123",16,575,0.99983716,1.0000542,0.9997286,1.0001628,100,401,20,400,100
"1124",16,576,0.99983716,1.0002713,0.9997286,1.0003799,20,1500,20,20,100
"1125",16,578,0.9997286,1.0001628,0.99951154,1.0002713,20,200,100,1500,100
"1126",16,579,0.9997286,1.0001628,0.99918586,1.0002713,20,200,408,1500,100
"1127",16,580,0.9997286,1.0001628,0.99918586,1.0002713,20,300,408,1500,100
"1128",16,581,0.99983716,1.0001628,0.9997286,1.0002713,200,100,20,1500,100
"1129",16,582,0.99983716,1.0001628,0.9997286,1.0002713,200,300,20,1500,100
"1130",16,583,0.9997286,1.0001628,0.99951154,1.0002713,20,300,100,1500,100
"1131",16,584,0.9997286,1.0001628,0.99918586,1.0002713,20,300,408,1500,100
"1132",16,585,0.99951154,0.9999457,0.99918586,1.0000542,400,100,300,100,100
"1133",16,586,0.99951154,0.9997286,0.99918586,1.0000542,300,115,300,100,100
"1134",16,587,0.99951154,0.9997286,0.99918586,1.0000542,300,215,300,100,100
"1135",16,588,0.99951154,0.9997286,0.99918586,1.0000542,400,115,300,100,100
"1136",16,589,0.99951154,0.9997286,0.99918586,0.99983716,400,115,300,20,100
"1137",16,590,0.99951154,0.9997286,0.999403,0.99983716,400,115,4,20,100
"1138",16,593,0.9990773,0.9996201,0.99886024,0.9997286,101,500,20,115,100
"1139",16,594,0.9990773,0.99951154,0.99886024,0.9996201,121,300,20,300,100
"1140",16,595,0.9990773,0.99951154,0.99886024,0.9996201,121,300,20,100,100
"1141",16,597,0.99918586,0.99951154,0.9990773,0.9996201,200,321,121,100,100
"1142",16,598,0.9990773,0.99951154,0.99886024,0.9996201,121,321,20,100,100
"1143",31,0,0.9995361,1.0000774,0.99945873,1.000232,20,3,2,129,100
"1144",31,4,0.9995361,0.9998454,0.99945873,1.0000774,20,27,2,3,100
"1145",31,5,0.9995361,0.9998454,0.99945873,1.0000774,20,28,2,3,100
"1146",31,6,0.9996134,0.9998454,0.9995361,1.0000774,300,28,70,3,100
"1147",31,7,0.9996134,0.9998454,0.9995361,1.0000774,300,27,70,105,100
"1148",31,8,0.9996134,0.9998454,0.9995361,1.0000774,402,27,20,5,100
"1149",31,9,0.9996134,0.9998454,0.9995361,1.0000774,302,27,20,5,100
"1150",31,11,0.9996907,1.0000774,0.9996134,1.000232,100,5,72,129,100
"1151",31,14,0.9996134,1.0000774,0.99945873,1.000232,372,5,50,129,100
"1152",31,16,0.999768,1.0000774,0.9996134,1.000232,620,1,72,29,100
"1153",31,17,0.999768,1.0000774,0.9996134,1.000232,370,1,22,29,100
"1154",31,19,0.999768,1.0000774,0.9996134,1.000232,100,1,22,29,100
"1155",31,20,0.9998454,1.0000774,0.999768,1.000232,50,1,122,29,100
"1156",31,21,0.9998454,1.000232,0.999768,1.0003092,77,29,22,200,100
"1157",31,25,0.9998454,1.000232,0.999768,1.0003092,77,29,22,100,100
"1158",31,27,0.9999227,1.000232,0.9998454,1.0003092,377,13,100,100,100
"1159",31,28,0.9998454,1.000232,0.999768,1.0003092,377,13,5,100,100
"1160",31,29,0.999768,1.000232,0.9995361,1.0003092,79,13,3,100,100
"1161",31,30,0.999768,1.000232,0.9996134,1.0003092,129,13,50,100,100
"1162",31,31,0.999768,1.000232,0.9995361,1.0003092,79,13,3,100,100
"1163",31,32,0.999768,1.000232,0.9995361,1.0003092,79,114,3,100,100
"1164",31,34,0.999768,1.000232,0.9996134,1.0003092,80,114,50,100,100
"1165",31,35,0.999768,1.000232,0.9995361,1.0003092,80,114,3,100,100
"1166",31,37,0.999768,1.000232,0.9995361,1.0003092,80,114,153,100,100
"1167",31,38,0.999768,1.000232,0.9995361,1.0003092,80,114,3,100,100
"1168",31,39,0.999768,1.000232,0.9995361,1.0003092,1,17,162,100,100
"1169",31,40,0.999768,1.000232,0.9995361,1.0003092,1,17,62,100,100
"1170",31,41,0.9995361,1.0001546,0.9993041,1.000232,62,100,420,17,100
"1171",31,42,0.9996134,1,0.9995361,1.0001546,210,1,146,20,100
"1172",31,43,0.9996134,1,0.9995361,1.000232,210,1,146,16,100
"1173",31,44,0.9996134,1,0.9995361,1.000232,210,101,146,116,100
"1174",31,48,0.9996134,1,0.9995361,1.0001546,60,101,146,50,100
"1175",31,49,0.9996134,1,0.9995361,1.0001546,1,151,205,50,100
"1176",31,50,0.9995361,1,0.9993041,1.0000774,102,101,420,53,100
"1177",31,51,0.9995361,0.9998454,0.9993814,1,102,1,100,100,100
"1178",31,52,0.9995361,0.9998454,0.9993814,0.9999227,102,101,100,150,100
"1179",31,53,0.9995361,0.9998454,0.9993814,0.9999227,102,101,100,150,100
"1180",31,54,0.9995361,0.9998454,0.9993814,0.9999227,102,101,100,100,100
"1181",31,55,0.9995361,0.9998454,0.9993814,0.9999227,103,101,100,150,100
"1182",31,56,0.9995361,0.9998454,0.9993814,0.9999227,103,101,100,100,100
"1183",31,57,0.9995361,0.9998454,0.9993814,0.9999227,103,101,100,150,100
"1184",31,58,0.9995361,0.999768,0.9993814,0.9998454,103,50,100,101,100
"1185",31,59,0.9995361,0.999768,0.9993814,0.9998454,103,1,100,100,100
"1186",31,62,0.9995361,0.999768,0.9993814,0.9998454,103,7,100,100,100
"1187",31,64,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,100,100
"1188",31,69,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,150,100
"1189",31,70,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,100,100
"1190",31,71,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,150,100
"1191",31,72,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,100,100
"1192",31,73,0.9995361,0.999768,0.9993814,0.9998454,1,7,159,150,100
"1193",31,75,0.9995361,0.9996907,0.9993814,0.999768,1,50,159,7,100
"1194",31,76,0.9995361,0.9996907,0.9993814,0.999768,1,6,159,1,100
"1195",31,77,0.9995361,0.9996907,0.9993814,0.9998454,1,7,159,100,100
"1196",31,81,0.9996134,1.0001546,0.9993814,1.000232,98,33,100,114,100
"1197",31,82,0.9996134,1.0001546,0.9993814,1.000232,60,33,100,165,100
"1198",31,83,0.9996134,1.0001546,0.9993814,1.000232,60,33,100,115,100
"1199",31,85,0.9996134,1.0001546,0.9993814,1.000232,1,33,159,115,100
"1200",31,87,0.9996134,1.0001546,0.9993814,1.000232,60,33,100,115,100
"1201",31,91,0.9996134,1.0001546,0.9993814,1.000232,60,33,100,115,100
"1202",31,93,0.9996134,1.0001546,0.9993814,1.000232,1,33,159,115,100
"1203",31,94,0.9996134,1.0001546,0.9993814,1.000232,1,33,259,115,100
"1204",31,95,0.9996134,1.0001546,0.99945873,1.000232,1,33,59,115,100
"1205",31,98,0.9996134,1.0001546,0.9993814,1.000232,1,83,159,115,100
"1206",31,100,0.9996134,1.0001546,0.9995361,1.000232,1,83,20,115,100
"1207",31,102,0.9996134,1.0001546,0.9995361,1.000232,25,83,79,115,100
"1208",31,107,0.9996134,1.0001546,0.9995361,1.000232,25,33,79,215,100
"1209",31,108,0.9996134,1.0001546,0.9995361,1.000232,75,35,79,214,100
"1210",31,109,0.9996134,1.0001546,0.9995361,1.000232,234,33,20,215,100
"1211",31,111,0.9996134,1.0001546,0.9995361,1.000232,25,33,79,215,100
"1212",31,114,0.9996134,1.0001546,0.9995361,1.000232,25,33,79,214,100
"1213",31,117,0.9996134,1.0001546,0.9995361,1.000232,25,133,79,114,100
"1214",31,119,0.9996134,1.0001546,0.9995361,1.000232,25,133,79,14,100
"1215",31,124,0.9996134,1.0001546,0.9995361,1.000232,25,133,79,14,100
"1216",31,125,0.9996134,1.0001546,0.9995361,1.000232,75,133,20,14,100
"1217",31,126,0.9996134,1.0001546,0.9995361,1.000232,84,133,20,14,100
"1218",31,127,0.9996134,1.0001546,0.9995361,1.000232,84,133,20,14,100
"1219",31,128,0.9996134,1.0001546,0.9995361,1.000232,25,133,20,14,100
"1220",31,129,1.0003866,1.000696,1.0001546,1.0009278,62,100,20,4,100
"1221",31,130,1.0005412,1.0009278,1.000464,1.0010052,59,4,20,31,100
"1222",31,131,1.0005412,1.0009278,1.000464,1.0010052,109,4,20,31,100
"1223",31,132,1.0006186,1.0010052,1.000464,1.0011598,79,31,3,3,100
"1224",31,133,1.0006186,1.0010052,1.0005412,1.0011598,79,81,200,3,100
"1225",31,134,1.000696,1.0011598,1.0006186,1.0013145,59,8,20,15,100
"1226",31,137,1.000696,1.0011598,1.0006186,1.0013145,259,8,20,15,100
"1227",31,139,1.000696,1.0011598,1.0006186,1.0013145,263,8,20,15,100
"1228",31,144,1.000696,1.0011598,1.0006186,1.0013145,263,208,20,15,100
"1229",31,145,1.000696,1.0011598,1.0006186,1.0013145,263,208,20,15,100
"1230",31,147,1.000696,1.0010825,1.0006186,1.0011598,263,25,20,208,100
"1231",31,148,1.000696,1.0011598,1.0006186,1.0012372,263,208,20,25,100
"1232",31,149,1.000696,1.0011598,1.0006186,1.0013145,263,208,20,40,100
"1233",31,150,1.000696,1.0011598,1.0006186,1.0012372,263,208,20,25,100
"1234",31,151,1.000696,1.0011598,1.0006186,1.0012372,263,208,20,25,100
"1235",31,152,1.000696,1.0011598,1.0006186,1.0012372,263,208,20,25,100
"1236",31,153,1.000696,1.0010825,1.0006186,1.0011598,263,50,20,208,100
"1237",31,154,1.000696,1.0011598,1.0006186,1.0013145,263,208,20,65,100
"1238",31,155,1.000696,1.0011598,1.0006186,1.0013145,263,208,20,15,100
"1239",31,158,1.000696,1.0011598,1.0006186,1.0012372,263,208,20,50,100
"1240",31,162,1.000696,1.0011598,1.0006186,1.0012372,263,228,20,90,100
"1241",31,163,1.0001546,1.0008506,1.0000774,1.0009278,353,50,14,200,100
"1242",31,164,1.000232,1.0010052,1.0001546,1.0010825,22,113,153,150,100
"1243",31,165,1.000232,1.0010052,1.0001546,1.0010825,22,113,53,150,100
"1244",31,166,1.000232,1.0010052,1.0001546,1.0010825,22,113,53,100,100
"1245",31,170,1.000232,1.0010052,1.0001546,1.0010825,22,113,53,100,100
"1246",31,172,1.000232,1.0010052,1.0001546,1.0010825,22,113,78,100,100
"1247",31,173,1.000232,1.0010052,1.0001546,1.0010825,22,113,78,100,100
"1248",31,174,1.000232,1.0009278,1.0001546,1.0010052,122,25,53,38,100
"1249",31,175,1.0001546,1.0008506,1,1.0009278,53,25,25,151,100
"1250",31,181,1,1.0008506,0.9999227,1.0009278,25,25,100,151,100
"1251",31,182,1,1.0007732,0.9998454,1.0008506,25,25,153,60,100
"1252",31,183,1,1.0007732,0.9998454,1.0008506,25,25,153,61,100
"1253",31,185,1,1.0007732,0.9998454,1.0008506,25,31,153,55,100
"1254",31,186,1,1.0007732,0.9998454,1.0008506,25,6,153,55,100
"1255",31,187,1,1.0007732,0.9998454,1.0008506,25,6,153,54,100
"1256",31,188,1,1.0007732,0.9998454,1.0008506,25,31,153,55,100
"1257",31,189,1,1.0007732,0.9998454,1.0008506,25,31,153,57,100
"1258",31,191,1,1.000696,0.9998454,1.0007732,25,44,53,132,100
"1259",31,192,1,1.000696,0.9996134,1.0007732,25,6,39,107,100
"1260",31,193,1,1.000696,0.9996907,1.0007732,25,6,25,107,100
"1261",31,194,1,1.0006186,0.9996134,1.000696,25,25,14,31,100
"1262",31,195,1,1.0005412,0.9996134,1.0006186,25,25,14,31,100
"1263",31,197,1,1.0006186,0.9996134,1.000696,25,6,14,25,100
"1264",31,198,1,1.0006186,0.9996134,1.000696,25,6,14,25,100
"1265",31,199,1,1.000464,0.9996134,1.0005412,25,25,14,31,100
"1266",31,200,1,1.000464,0.9996134,1.0005412,25,25,14,32,100
"1267",31,202,1,1.000464,0.9996134,1.0005412,25,31,14,25,100
"1268",31,204,1,1.000464,0.9996134,1.0005412,25,31,14,28,100
"1269",31,207,1,1.000464,0.9996134,1.0005412,25,31,14,27,100
"1270",31,208,1,1.000464,0.9996134,1.0005412,25,31,14,27,100
"1271",31,209,1,1.000464,0.9996134,1.0005412,25,6,14,27,100
"1272",31,210,1,1.000464,0.9996134,1.0005412,25,6,14,2,100
"1273",31,211,1,1.000464,0.9996134,1.000696,25,6,14,25,100
"1274",31,212,1,1.000464,0.9996134,1.0006186,25,6,14,25,100
"1275",31,213,1,1.000464,0.9996134,1.0006186,25,6,14,25,100
"1276",31,214,1,1.000464,0.9996134,1.000696,25,6,14,25,100
"1277",31,215,1,1.000464,0.9996134,1.0005412,25,6,14,25,100
"1278",31,216,1,1.000464,0.9996134,1.0005412,25,6,14,25,100
"1279",31,217,1,1.000464,0.9996134,1.0005412,25,6,14,27,100
"1280",31,218,0.9996907,1.0003092,0.9996134,1.0003866,500,65,14,31,100
"1281",31,219,0.9996134,1.000232,0.9995361,1.0003092,14,100,200,133,100
"1282",31,220,0.9996134,1.0000774,0.9995361,1.0003092,14,100,102,31,100
"1283",31,221,0.9996134,1.0000774,0.9995361,1.0003092,14,100,102,31,100
"1284",31,222,0.9996134,1.0000774,0.9995361,1.0003092,14,100,102,71,100
"1285",31,223,0.9996134,1.0000774,0.9995361,1.0003092,14,106,102,71,100
"1286",31,225,0.9996134,1.0000774,0.9995361,1.0001546,14,106,102,25,100
"1287",31,226,0.9996134,1.0000774,0.9995361,1.0001546,14,131,102,25,100
"1288",31,227,0.999768,1.0000774,0.9996134,1.0003092,10,100,114,31,100
"1289",31,228,0.9996134,1.0000774,0.9995361,1.000232,14,100,102,25,100
"1290",31,229,0.9996134,1.0000774,0.9995361,1.0001546,14,125,102,25,100
"1291",31,230,0.9996134,1.0000774,0.9995361,1.0003092,14,100,102,31,100
"1292",31,231,0.9996134,1.0000774,0.9995361,1.000232,14,100,102,25,100
"1293",31,232,0.9996134,1,0.9995361,1.0000774,14,25,102,125,100
"1294",31,233,0.9996134,1.0000774,0.9995361,1.0001546,14,125,102,25,100
"1295",31,234,0.9996134,1.0000774,0.9995361,1.0001546,14,125,102,25,100
"1296",31,235,0.9996134,1,0.9995361,1.0000774,14,25,102,125,100
"1297",31,239,0.9996134,0.9999227,0.9995361,1,14,25,102,28,100
"1298",31,241,0.9996134,0.9999227,0.9995361,1,14,25,102,128,100
"1299",31,247,0.9996134,0.9998454,0.9995361,0.9999227,14,25,102,28,100
"1300",31,251,0.9995361,0.9996134,0.9993814,0.9996907,102,25,100,50,100
"1301",31,254,0.9995361,0.9996134,0.9993814,0.9996907,102,25,100,50,100
"1302",31,256,0.9995361,0.9996134,0.9993814,0.9996907,300,25,100,25,100
"1303",31,257,0.9995361,0.9996134,0.9993814,0.9996907,300,25,100,26,100
"1304",31,258,0.9995361,0.9996134,0.9993814,0.9996907,301,25,100,25,100
"1305",31,260,0.9993814,0.9996134,0.9993041,0.9996907,300,50,401,50,100
"1306",31,261,0.9993814,0.9996134,0.9993041,0.9996907,300,1,401,50,100
"1307",31,262,0.9992268,0.9995361,0.99914944,0.9996907,13,50,1,200,100
"1308",31,263,0.99914944,0.99945873,0.9989948,0.9996134,3,50,103,51,100
"1309",31,264,0.99914944,0.99945873,0.9989948,0.999768,3,1,103,250,100
"1310",31,265,0.99914944,0.99945873,0.9989948,0.9995361,3,1,103,6,100
"1311",31,268,0.99914944,0.9995361,0.9989948,0.9996134,53,6,153,2,100
"1312",31,269,0.99914944,0.9995361,0.9989948,0.9996134,3,6,53,2,100
"1313",31,270,0.99914944,0.9995361,0.9989948,0.9996134,53,6,153,2,100
"1314",31,271,0.99914944,0.9995361,0.9989948,0.9996134,3,6,53,2,100
"1315",31,272,0.99914944,0.9995361,0.9989948,0.9996134,53,6,153,2,100
"1316",31,274,0.99914944,0.9995361,0.9989948,0.9996134,53,6,154,2,100
"1317",31,275,0.99914944,0.9995361,0.99907213,0.9996134,28,6,25,2,100
"1318",31,276,0.99914944,0.9995361,0.9989948,0.9996134,3,6,29,2,100
"1319",31,277,0.9992268,0.9995361,0.99914944,0.9996134,25,6,3,2,100
"1320",31,278,0.9992268,0.9995361,0.99914944,0.9996134,25,6,2,2,100
"1321",31,280,0.9996134,1.0000774,0.9995361,1.0001546,20,200,120,225,100
"1322",31,281,0.9995361,1,0.99945873,1.0000774,120,125,100,225,100
"1323",31,282,0.9995361,1,0.99945873,1.0000774,20,145,200,271,100
"1324",31,283,0.9995361,1,0.99945873,1.0000774,20,25,200,271,100
"1325",31,284,0.9995361,0.9998454,0.99945873,0.9999227,20,25,200,125,100
"1326",31,285,0.9995361,0.9998454,0.99945873,0.9999227,20,25,200,25,100
"1327",31,286,0.9995361,1,0.99945873,1.0000774,20,6,200,240,100
"1328",31,287,0.9995361,1,0.99945873,1.0000774,20,6,200,200,100
"1329",31,290,0.9995361,1,0.99945873,1.0000774,20,6,200,100,100
"1330",31,291,0.9995361,1,0.99945873,1.0000774,20,6,200,100,100
"1331",31,292,0.9996907,1.0000774,0.9995361,1.000232,20,100,200,25,100
"1332",31,293,0.9993041,0.9999227,0.9992268,1.0000774,400,100,300,125,100
"1333",31,294,0.99945873,0.9999227,0.9993041,1.0000774,338,100,300,100,100
"1334",31,295,0.9996907,1.0000774,0.9996134,1.0003092,200,100,300,100,100
"1335",31,302,0.9996907,1.0000774,0.9995361,1.0003092,100,100,137,100,100
"1336",31,304,0.9996907,1.0000774,0.9995361,1.0003092,100,100,37,100,100
"1337",31,305,0.9995361,0.9998454,0.99945873,0.9999227,37,50,300,50,100
"1338",31,307,0.9995361,1,0.99945873,1.0000774,37,50,300,150,100
"1339",31,308,0.9995361,1,0.99945873,1.0000774,37,150,300,150,100
"1340",31,309,0.9995361,1.0000774,0.99945873,1.0003092,37,100,300,100,100
"1341",31,310,0.9996134,1.0000774,0.9995361,1.0003092,100,100,37,100,100
"1342",31,311,0.9996134,1.0000774,0.9995361,1.000232,100,200,37,50,100
"1343",31,312,0.9996134,1.0000774,0.9995361,1.0003092,100,200,37,100,100
"1344",31,313,0.9996134,1.0000774,0.9995361,1.0003092,100,200,37,100,100
"1345",31,315,0.9996134,1.0000774,0.9995361,1.0003092,100,200,37,100,100
"1346",31,317,0.9996907,1.0000774,0.9996134,1.0003092,350,200,50,100,100
"1347",31,324,0.9996907,1.0000774,0.9996134,1.0003092,250,200,50,100,100
"1348",31,327,0.9996907,1.0000774,0.9996134,1.0003092,251,200,50,100,100
"1349",31,329,1.0001546,1.000464,1,1.0005412,300,1,200,100,100
"1350",31,330,1.000464,1.0009278,1.0003866,1.0010052,100,100,100,55,100
"1351",31,331,1.000464,1.0009278,1.0003092,1.0010052,100,100,50,5,100
"1352",31,332,1.000464,1.0009278,1.0001546,1.0010052,100,100,100,5,100
"1353",31,333,1.000464,1.0009278,1.0003866,1.0010052,100,100,100,5,100
"1354",31,334,1.0005412,1.0009278,1.0003092,1.0010052,100,100,200,5,100
"1355",31,335,1.0005412,1.0009278,1.0003092,1.0010052,100,100,53,5,100
"1356",31,337,1.0005412,1.0009278,1.0003092,1.0010052,100,100,53,5,100
"1357",31,338,1.0005412,1.0009278,1.0003092,1.0010052,100,100,53,5,100
"1358",31,339,1.0005412,1.0009278,1.0003092,1.0010052,101,100,3,5,100
"1359",31,340,1.0005412,1.0009278,1.0003092,1.0010052,101,100,3,5,100
"1360",31,341,1.0005412,1.0009278,1.0003092,1.0010052,101,100,3,5,100
"1361",31,342,1.000232,1.0009278,1.0001546,1.0010052,360,220,147,25,100
"1362",31,343,1.000232,1.0009278,1.0001546,1.0010052,360,220,147,25,100
"1363",31,346,1.0003866,1.0009278,1.0003092,1.0010052,350,100,300,5,100
"1364",31,347,1.0003866,1.0009278,1.000232,1.0011598,100,100,160,103,100
